ABSGID,ABSCID,ABSUID,ABSBID,ABSSID,ABSFID,ABSTID,ABSKID,ABSEID,ABSDID,DAYWPED,PEDSTEP8,WKNDFLAG,DAYORPED,MET10DY,METT1DY,PEDTIME,PEDOFFDY,PEDOFFDM,LEVEL9,ABSHID,ABSLFID
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000030,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000030,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001199,0
3,0,0,0,0,0,0,0,1,0,5,9515,1,1,2,0,800,2,0,9,INP13B1000915,0
3,0,0,0,0,0,0,0,2,0,6,7000,1,2,2,0,810,2,0,9,INP13B1000915,0
3,0,0,0,0,0,0,0,3,0,7,7612,2,3,2,0,740,2,0,9,INP13B1000915,0
3,0,0,0,0,0,0,0,4,0,1,7690,2,4,2,0,750,2,0,9,INP13B1000915,0
3,0,0,0,0,0,0,0,5,0,2,9212,1,5,2,0,765,2,0,9,INP13B1000915,0
3,0,0,0,0,0,0,0,6,0,3,6200,1,6,2,0,652,2,0,9,INP13B1000915,0
3,0,0,0,0,0,0,0,7,0,5,8600,1,7,2,0,742,2,0,9,INP13B1000915,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001993,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001445,0
3,0,0,0,0,0,0,0,1,0,5,5491,1,1,0,2,180,1,240,9,INP13B1001030,0
3,0,0,0,0,0,0,0,2,0,6,5099,1,2,0,2,180,1,240,9,INP13B1001030,0
3,0,0,0,0,0,0,0,3,0,7,4522,2,3,0,2,270,1,180,9,INP13B1001030,0
3,0,0,0,0,0,0,0,4,0,1,7213,2,4,0,2,270,1,180,9,INP13B1001030,0
3,0,0,0,0,0,0,0,5,0,2,7444,1,5,0,2,330,1,180,9,INP13B1001030,0
3,0,0,0,0,0,0,0,6,0,3,7684,1,6,0,2,300,1,180,9,INP13B1001030,0
3,0,0,0,0,0,0,0,7,0,4,6872,1,7,0,2,240,1,180,9,INP13B1001030,0
3,0,0,0,0,0,0,0,8,0,5,8412,1,8,0,2,360,1,150,9,INP13B1001030,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002507,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002507,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000567,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000852,0
1,0,0,0,0,0,0,0,1,0,7,6103,2,1,2,0,900,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,2,0,1,5896,2,2,2,0,840,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,3,0,2,4218,1,3,2,0,840,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,4,0,3,4911,1,4,2,0,870,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,5,0,4,5098,1,5,2,0,780,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,6,0,5,7132,1,6,2,0,810,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,7,0,6,6950,1,7,2,0,840,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,8,0,7,5139,2,8,2,0,810,2,0,9,INP13B1002660,0
2,0,0,0,0,0,0,0,1,0,7,8914,2,1,0,2,720,2,0,9,INP13B1002660,0
2,0,0,0,0,0,0,0,2,0,1,9361,2,2,0,2,700,2,0,9,INP13B1002660,0
2,0,0,0,0,0,0,0,3,0,2,9850,1,3,0,2,690,2,0,9,INP13B1002660,0
2,0,0,0,0,0,0,0,4,0,3,7311,1,4,0,2,705,2,0,9,INP13B1002660,0
2,0,0,0,0,0,0,0,5,0,4,8670,1,5,0,2,690,2,0,9,INP13B1002660,0
2,0,0,0,0,0,0,0,6,0,5,9332,1,6,0,2,720,2,0,9,INP13B1002660,0
1,0,0,0,0,0,0,0,1,0,1,2309,2,1,2,0,720,2,0,9,INP13B1001096,0
1,0,0,0,0,0,0,0,2,0,2,2843,1,2,2,0,750,2,0,9,INP13B1001096,0
1,0,0,0,0,0,0,0,3,0,3,3607,1,3,2,0,820,1,20,9,INP13B1001096,0
1,0,0,0,0,0,0,0,4,0,4,3561,1,4,2,0,930,2,0,9,INP13B1001096,0
1,0,0,0,0,0,0,0,5,0,5,3013,1,5,2,0,930,2,0,9,INP13B1001096,0
1,0,0,0,0,0,0,0,6,0,6,3848,1,6,2,0,900,2,0,9,INP13B1001096,0
1,0,0,0,0,0,0,0,7,0,7,3560,2,7,2,0,795,1,15,9,INP13B1001096,0
1,0,0,0,0,0,0,0,8,0,1,2749,2,8,2,0,780,2,0,9,INP13B1001096,0
5,0,0,0,0,0,0,0,1,0,1,2199,2,1,0,2,746,1,20,9,INP13B1001096,0
5,0,0,0,0,0,0,0,2,0,2,4287,1,2,0,2,690,2,0,9,INP13B1001096,0
5,0,0,0,0,0,0,0,3,0,3,10871,1,3,0,2,690,1,30,9,INP13B1001096,0
5,0,0,0,0,0,0,0,4,0,4,10986,1,4,0,2,860,2,0,9,INP13B1001096,0
5,0,0,0,0,0,0,0,5,0,5,7371,1,5,0,2,860,1,30,9,INP13B1001096,0
5,0,0,0,0,0,0,0,6,0,6,6721,1,6,0,2,755,1,25,9,INP13B1001096,0
5,0,0,0,0,0,0,0,7,0,7,7271,2,7,0,2,660,1,30,9,INP13B1001096,0
5,0,0,0,0,0,0,0,8,0,1,8271,2,8,0,2,870,2,0,9,INP13B1001096,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001873,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001873,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001918,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001918,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001822,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001111,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000853,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000653,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000653,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001616,0
1,0,0,0,0,0,0,0,1,0,4,6523,1,1,2,0,780,2,0,9,INP13B1002795,0
1,0,0,0,0,0,0,0,2,0,5,9175,1,2,2,0,735,1,15,9,INP13B1002795,0
1,0,0,0,0,0,0,0,3,0,6,6876,1,3,2,0,765,1,15,9,INP13B1002795,0
1,0,0,0,0,0,0,0,4,0,7,11538,2,4,1,0,495,1,15,9,INP13B1002795,0
1,0,0,0,0,0,0,0,5,0,1,10760,2,5,1,0,735,1,15,9,INP13B1002795,0
1,0,0,0,0,0,0,0,6,0,2,8285,1,6,2,0,705,1,15,9,INP13B1002795,0
1,0,0,0,0,0,0,0,7,0,3,9860,1,7,2,0,705,1,15,9,INP13B1002795,0
1,0,0,0,0,0,0,0,8,0,4,12283,1,8,1,0,675,1,15,9,INP13B1002795,0
3,0,0,0,0,0,0,0,1,0,4,11502,1,1,0,2,780,2,0,9,INP13B1002795,0
3,0,0,0,0,0,0,0,2,0,5,10846,1,2,0,2,795,1,15,9,INP13B1002795,0
3,0,0,0,0,0,0,0,3,0,6,14765,1,3,0,1,840,2,0,9,INP13B1002795,0
3,0,0,0,0,0,0,0,4,0,7,13996,2,4,0,1,840,2,0,9,INP13B1002795,0
3,0,0,0,0,0,0,0,5,0,1,15032,2,5,0,1,750,2,0,9,INP13B1002795,0
3,0,0,0,0,0,0,0,6,0,2,17188,1,6,0,1,780,2,0,9,INP13B1002795,0
3,0,0,0,0,0,0,0,7,0,3,11154,1,7,0,2,810,2,0,9,INP13B1002795,0
3,0,0,0,0,0,0,0,8,0,4,12071,1,8,0,2,720,1,120,9,INP13B1002795,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000429,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000429,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000390,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000390,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002296,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002296,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002825,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001327,0
6,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001327,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000490,0
9,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000490,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002097,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001879,0
3,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001879,0
2,0,0,0,0,0,0,0,1,0,2,18166,1,1,1,0,1005,2,0,9,INP13B1000968,0
2,0,0,0,0,0,0,0,2,0,3,14455,1,2,1,0,930,2,0,9,INP13B1000968,0
2,0,0,0,0,0,0,0,3,0,4,21963,1,3,1,0,929,2,0,9,INP13B1000968,0
2,0,0,0,0,0,0,0,4,0,5,14670,1,4,1,0,730,2,0,9,INP13B1000968,0
2,0,0,0,0,0,0,0,5,0,6,5724,1,5,2,0,920,2,0,9,INP13B1000968,0
2,0,0,0,0,0,0,0,6,0,7,2810,2,6,2,0,978,2,0,9,INP13B1000968,0
2,0,0,0,0,0,0,0,7,0,1,3505,2,7,2,0,823,2,0,9,INP13B1000968,0
2,0,0,0,0,0,0,0,8,0,2,17080,1,8,1,0,855,2,0,9,INP13B1000968,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000968,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001949,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002801,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002309,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002309,0
2,0,0,0,0,0,0,0,1,0,5,8914,1,1,2,0,630,2,0,9,INP13B1001162,0
2,0,0,0,0,0,0,0,2,0,6,8792,1,2,2,0,645,2,0,9,INP13B1001162,0
2,0,0,0,0,0,0,0,3,0,7,9016,2,3,2,0,597,2,0,9,INP13B1001162,0
2,0,0,0,0,0,0,0,4,0,1,6959,2,4,2,0,540,2,0,9,INP13B1001162,0
2,0,0,0,0,0,0,0,5,0,2,3890,1,5,2,0,540,2,0,9,INP13B1001162,0
2,0,0,0,0,0,0,0,6,0,3,9967,1,6,2,0,510,2,0,9,INP13B1001162,0
2,0,0,0,0,0,0,0,7,0,4,10559,1,7,1,0,540,2,0,9,INP13B1001162,0
2,0,0,0,0,0,0,0,8,0,5,8914,1,8,2,0,510,2,0,9,INP13B1001162,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001162,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002270,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000803,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000803,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002536,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000933,0
10,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000933,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002403,0
1,0,0,0,0,0,0,0,1,0,2,10313,1,1,1,0,1020,2,0,9,INP13B1000629,0
1,0,0,0,0,0,0,0,2,0,3,3839,1,2,2,0,900,2,0,9,INP13B1000629,0
1,0,0,0,0,0,0,0,3,0,4,7556,1,3,2,0,690,2,0,9,INP13B1000629,0
1,0,0,0,0,0,0,0,4,0,5,2555,1,4,2,0,660,2,0,9,INP13B1000629,0
1,0,0,0,0,0,0,0,5,0,6,5262,1,5,2,0,660,2,0,9,INP13B1000629,0
1,0,0,0,0,0,0,0,6,0,7,12206,2,6,1,0,780,1,60,9,INP13B1000629,0
1,0,0,0,0,0,0,0,7,0,1,13216,2,7,1,0,690,2,0,9,INP13B1000629,0
1,0,0,0,0,0,0,0,8,0,2,8533,1,8,2,0,660,2,0,9,INP13B1000629,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001314,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001314,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001262,0
1,0,0,0,0,0,0,0,1,0,6,9473,1,1,2,0,950,2,0,9,INP13B1000169,0
1,0,0,0,0,0,0,0,2,0,7,8290,2,2,2,0,885,1,15,9,INP13B1000169,0
1,0,0,0,0,0,0,0,3,0,1,6378,2,3,2,0,715,1,180,9,INP13B1000169,0
1,0,0,0,0,0,0,0,4,0,2,12791,1,4,1,0,940,2,0,9,INP13B1000169,0
1,0,0,0,0,0,0,0,5,0,3,12136,1,5,1,0,900,2,0,9,INP13B1000169,0
1,0,0,0,0,0,0,0,6,0,4,13018,1,6,1,0,855,2,0,9,INP13B1000169,0
1,0,0,0,0,0,0,0,7,0,5,15725,1,7,1,0,870,2,0,9,INP13B1000169,0
1,0,0,0,0,0,0,0,8,0,6,20700,1,8,1,0,990,2,0,9,INP13B1000169,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000107,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000107,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002000,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000680,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000538,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002634,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000779,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000779,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000911,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000326,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1000326,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001513,0
1,0,0,0,0,0,0,0,1,0,4,10308,1,1,1,0,885,1,10,9,INP13B1001234,0
1,0,0,0,0,0,0,0,2,0,5,10281,1,2,1,0,897,1,10,9,INP13B1001234,0
1,0,0,0,0,0,0,0,3,0,6,10772,1,3,1,0,950,1,10,9,INP13B1001234,0
1,0,0,0,0,0,0,0,4,0,7,6407,2,4,2,0,865,1,5,9,INP13B1001234,0
1,0,0,0,0,0,0,0,5,0,1,10352,2,5,1,0,960,1,10,9,INP13B1001234,0
1,0,0,0,0,0,0,0,6,0,2,10138,1,6,1,0,900,2,0,9,INP13B1001234,0
1,0,0,0,0,0,0,0,7,0,3,13495,1,7,1,0,890,1,10,9,INP13B1001234,0
1,0,0,0,0,0,0,0,8,0,4,13600,1,8,1,0,905,1,10,9,INP13B1001234,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001250,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001250,0
1,0,0,0,0,0,0,0,1,0,1,6515,2,1,2,0,9997,3,9997,9,INP13B1001478,0
1,0,0,0,0,0,0,0,2,0,2,2670,1,2,2,0,499,2,0,9,INP13B1001478,0
1,0,0,0,0,0,0,0,3,0,3,4379,1,3,2,0,491,2,0,9,INP13B1001478,0
1,0,0,0,0,0,0,0,4,0,4,9129,1,4,2,0,429,2,0,9,INP13B1001478,0
1,0,0,0,0,0,0,0,5,0,5,2840,1,5,2,0,433,2,0,9,INP13B1001478,0
1,0,0,0,0,0,0,0,6,0,6,3428,1,6,2,0,670,2,0,9,INP13B1001478,0
1,0,0,0,0,0,0,0,7,0,7,6710,2,7,2,0,150,2,0,9,INP13B1001478,0
1,0,0,0,0,0,0,0,8,0,1,4520,2,8,2,0,745,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,1,0,1,6641,2,1,0,2,200,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,2,0,2,8417,1,2,0,2,178,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,3,0,3,11111,1,3,0,2,459,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,4,0,4,6072,1,4,0,2,136,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,5,0,5,5666,1,5,0,2,120,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,6,0,6,4328,1,6,0,2,299,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,7,0,7,7911,2,7,0,2,408,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,8,0,1,5011,2,8,0,2,335,2,0,9,INP13B1001478,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000119,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002260,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001763,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002808,0
5,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002808,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000656,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001470,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1001470,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001151,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001151,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000099,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1002002,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002002,0
1,0,0,0,0,0,0,0,1,0,7,24012,2,1,1,0,540,2,0,9,INP13B1000389,0
1,0,0,0,0,0,0,0,2,0,1,9569,2,2,2,0,540,2,0,9,INP13B1000389,0
1,0,0,0,0,0,0,0,3,0,2,12788,1,3,1,0,555,2,0,9,INP13B1000389,0
1,0,0,0,0,0,0,0,4,0,3,15701,1,4,1,0,540,2,0,9,INP13B1000389,0
1,0,0,0,0,0,0,0,5,0,4,7995,1,5,2,0,540,2,0,9,INP13B1000389,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001395,0
9,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001395,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001316,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001316,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001523,0
1,0,0,0,0,0,0,0,1,0,5,2415,1,1,2,0,540,2,0,9,INP13B1002857,0
1,0,0,0,0,0,0,0,2,0,6,605,1,2,2,0,300,2,0,9,INP13B1002857,0
1,0,0,0,0,0,0,0,3,0,1,2005,2,3,2,0,540,2,0,9,INP13B1002857,0
1,0,0,0,0,0,0,0,4,0,2,968,1,4,2,0,420,2,0,9,INP13B1002857,0
1,0,0,0,0,0,0,0,5,0,3,4700,1,5,2,0,540,2,0,9,INP13B1002857,0
1,0,0,0,0,0,0,0,6,0,4,5006,1,6,2,0,480,2,0,9,INP13B1002857,0
1,0,0,0,0,0,0,0,7,0,5,4589,1,7,2,0,600,2,0,9,INP13B1002857,0
2,0,0,0,0,0,0,0,1,0,4,3994,1,1,2,0,1080,2,0,9,INP13B1001235,0
2,0,0,0,0,0,0,0,2,0,5,9243,1,2,2,0,840,1,60,9,INP13B1001235,0
2,0,0,0,0,0,0,0,3,0,6,6142,1,3,2,0,840,1,60,9,INP13B1001235,0
2,0,0,0,0,0,0,0,4,0,7,4251,2,4,2,0,930,2,0,9,INP13B1001235,0
2,0,0,0,0,0,0,0,5,0,1,5234,2,5,2,0,840,1,90,9,INP13B1001235,0
2,0,0,0,0,0,0,0,6,0,2,4997,1,6,2,0,960,2,0,9,INP13B1001235,0
2,0,0,0,0,0,0,0,7,0,3,7863,1,7,2,0,960,1,60,9,INP13B1001235,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001633,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001633,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000627,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000627,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001750,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1000936,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002341,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001116,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002668,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002668,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000291,0
4,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000291,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000505,0
7,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000505,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002593,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000220,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002442,0
1,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001884,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002444,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1002444,0
2,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000958,0
5,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1000958,0
1,0,0,0,0,0,0,0,1,0,3,13580,1,1,1,0,900,2,0,9,INP13B1000270,0
1,0,0,0,0,0,0,0,2,0,4,2505,1,2,2,0,860,1,240,9,INP13B1000270,0
1,0,0,0,0,0,0,0,3,0,5,1472,1,3,2,0,795,1,150,9,INP13B1000270,0
1,0,0,0,0,0,0,0,4,0,6,5494,1,4,2,0,825,2,0,9,INP13B1000270,0
1,0,0,0,0,0,0,0,5,0,7,8672,2,5,2,0,950,2,0,9,INP13B1000270,0
1,0,0,0,0,0,0,0,6,0,1,9336,2,6,2,0,870,2,0,9,INP13B1000270,0
1,0,0,0,0,0,0,0,7,0,2,4644,1,7,2,0,670,2,0,9,INP13B1000270,0
1,0,0,0,0,0,0,0,8,0,3,5396,1,8,2,0,855,2,0,9,INP13B1000270,0
2,0,0,0,0,0,0,0,1,0,7,6599,2,1,2,0,740,1,10,9,INP13B1001263,0
3,0,0,0,0,0,0,0,1,0,0,99999,0,0,0,0,9999,0,9999,9,INP13B1001263,0
1,0,0,0,0,0,0,0,1,0,2,2555,1,1,2,0,584,1,285,9,INP13B1001853,0
1,0,0,0,0,0,0,0,2,0,3,506,1,2,2,0,600,1,30,9,INP13B1001853,0
1,0,0,0,0,0,0,0,3,0,5,2143,1,3,2,0,719,1,30,9,INP13B1001853,0
1,0,0,0,0,0,0,0,4,0,6,2689,1,4,2,0,980,1,30,9,INP13B1001853,0
1,0,0,0,0,0,0,0,5,0,7,1918,2,5,2,0,480,1,270,9,INP13B1001853,0
1,0,0,0,0,0,0,0,6,0,4,3652,1,6,2,0,900,1,180,9,INP13B1001853,0
1,0,0,0,0,0,0,0,7,0,5,2928,1,7,2,0,840,1,150,9,INP13B1001853,0
1,0,0,0,0,0,0,0,8,0,6,1610,1,8,2,0,535,1,240,9,INP13B1001853,0
2,0,0,0,0,0,0,0,1,0,9,99998,4,9,0,4,9998,4,9998,9,INP13B1002591,0
2,0,0,0,0,0,0,0,1,0,3,3065,1,1,2,0,780,2,0,9,INP13B1001632,0
2,0,0,0,0,0,0,0,2,0,4,7615,1,2,2,0,615,2,0,9,INP13B1001632,0
2,0,0,0,0,0,0,0,3,0,5,3781,1,3,2,0,710,2,0,9,INP13B1001632,0
2,0,0,0,0,0,0,0,4,0,6,3227,1,4,2,0,750,2,0,9,INP13B1001632,0
2,0,0,0,0,0,0,0,5,0,7,7349,2,5,2,0,665,2,0,9,INP13B1001632,0
2,0,0,0,0,0,0,0,6,0,1,3113,2,6,2,0,635,2,0,9,INP13B1001632,0
2,0,0,0,0,0,0,0,7,0,2,3276,1,7,2,0,670,2,0,9,INP13B1001632,0
2,0,0,0,0,0,0,0,8,0,3,3588,1,8,2,0,730,2,0,9,INP13B1001632,0
1,0,0,0,0,0,0,0,1,0,9,99998,4,9,4,0,9998,4,9998,9,INP13B1001595,0
