HHSIZECB,DSMKHHRB,LNDLORDB,DWLSTRBC,NUMRMSBC,ARIABC,NUMKHHEC,HHADULEC,STHHTYC,TENUREC,INCDECE,WHROR01,WHROR02,WHROR03,WHROR04,WHROR05,WHROR06,WHROR07,WHROR08,WHROR09,WHROR10,WHROR11,WHROR12,WHROR13,WHROR14,WHROR15,WHROR16,WHROR17,WHROR18,WHROR19,WHROR20,WHROR21,WHROR22,WHROR23,WHROR24,WHROR25,WHROR26,WHROR27,WHROR28,WHROR29,WHROR30,WHROR31,WHROR32,WHROR33,WHROR34,WHROR35,WHROR36,WHROR37,WHROR38,WHROR39,WHROR40,WHROR41,WHROR42,WHROR43,WHROR44,WHROR45,WHROR46,WHROR47,WHROR48,WHROR49,WHROR50,WHROR51,WHROR52,WHROR53,WHROR54,WHROR55,WHROR56,WHROR57,WHROR58,WHROR59,WHROR60,NHSFHHWT,FINSTRS,SF2SA1DN,SMKHSQ4D,PHONEQ01,LANDWH,LEVEL1,STATE,ABSPID,ABSBID,ABSCID,ABSGID,ABSTID,ABSUID,ABSMID,ABSLID
1,0,0,1,2,3,0,1,4,1,5,393.3374023,375.5776367,385.7470703,384.0297852,385.3562012,393.046875,393.8867188,381.6003418,0,377.8256836,378.0227051,381.4216309,384.1081543,380.8867188,380.222168,375.9807129,383.0427246,395.2561035,383.286377,391.8430176,391.8132324,394.090332,373.4848633,382.3105469,382.7312012,384.8393555,401.1276855,382.2241211,388.333252,385.5429688,378.8764648,372.7956543,377.237793,375.5583496,382.4804688,384.2473145,379.4055176,384.427002,372.2819824,377.8256836,378.0227051,378.5751953,384.1081543,380.8867188,369.0393066,378.7866211,380.2260742,383.6308594,386.1467285,391.8430176,391.8132324,394.090332,379.0593262,397.0146484,391.4960938,381.9887695,398.1115723,382.2241211,382.5371094,382.644043,377.3160456,1,2,0,2,3,1,4,0,0,0,0,0,0,0,NHS11B0006949
4,0,0,1,4,2,2,2,1,2,9,723.4267578,735.2714844,734.4833984,722.4379883,711.0751953,734.7495117,728.2924805,722.2436523,715.1337891,718.1923828,715.9902344,721.3618164,717.4692383,726.0327148,712.0488281,712.0068359,721.6420898,712.8291016,723.6977539,722.6489258,736.8173828,709.5,722.8461914,716.5566406,719.2631836,720.4116211,712.53125,756.5341797,715.8886719,712.4858398,732.9453125,735.2714844,724.8823242,708.5449219,734.6206055,729.9472656,723.5327148,717.5537109,719.7773438,722.855957,715.9902344,721.3618164,741.2265625,726.0327148,721.3569336,721.3139648,782.6259766,708.2597656,728.4282227,0,717.8027344,723.5029297,718.1831055,711.934082,714.6225586,729.8286133,726.5947266,708.0385742,720.5371094,712.4858398,710.9977354,1,8,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0006950
5,0,0,1,4,2,2,3,1,2,7,233.1582031,236.0788574,236.5976563,234.6777344,243.1292725,234.3225098,234.2203369,235.7572021,245.02771,235.220459,234.1715088,232.5406494,233.6939697,233.6107178,227.538208,0,231.5334473,231.885498,253.0916748,235.8887939,226.7738037,235.2875977,241.0847168,256.5986328,237.5303955,232.3752441,235.8251953,233.7509766,229.8543701,229.0400391,233.1582031,236.0788574,236.5976563,245.3449707,243.1292725,244.9735107,244.8666992,235.7572021,234.3742676,235.220459,244.8156738,232.5406494,233.6939697,233.6107178,237.8808594,230.5172119,231.5334473,253.9697266,253.0916748,258.354248,226.7738037,235.2875977,230.6026611,234.2856445,237.5303955,232.3752441,235.8251953,244.3759766,240.3022461,239.4509277,233.0988433,1,7,0,1,2,1,6,0,0,0,0,0,0,0,NHS11B0006951
4,0,0,1,4,1,1,3,1,2,99,1193.792969,1187.435547,1183.671875,1192.037109,1205.794922,1188.118164,1193.806641,1215.99707,1186.958984,1202.112305,1215.461914,1197.267578,1203.051758,1204.431641,1198.208984,1193.255859,1189.433594,1205.772461,1191.985352,1192.15918,1199.200195,1187.15332,1185.842773,1198.726563,1196.979492,1176.223633,1198.855469,1199.610352,1188.120117,1203.673828,1197.895508,1199.71875,1191.807617,1187.96875,1201.62207,1188.118164,1206.199219,1191.095703,1203.331055,1206.271484,1190.486328,1189.067383,1190.734375,0,1206.500977,1185.138672,1185.374023,1185.335938,1200.206055,1192.15918,1190.958008,1195.285156,1206.501953,1186.453125,1192.880859,1196.433594,1194.75,1233.641602,1188.120117,1187.241211,1175.703289,1,4,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0006952
4,0,0,1,3,1,2,2,1,2,6,787.9208984,790.5986328,784.3549805,791.7832031,793.4858398,790.1069336,785.1518555,796.4365234,810.5205078,793.9433594,784.3769531,787.8154297,802.7578125,802.7963867,797.5839844,795.0029297,786.1816406,807.2553711,813.0766602,0,812.5039063,781.2744141,804.4448242,790.4257813,788.9311523,785.2573242,784.0893555,784.8408203,791.8842773,786.4165039,784.355957,779.9628906,780.8217773,781.1313477,793.4858398,797.3227539,785.1518555,792.815918,799.4677734,786.7905273,773.871582,806.0522461,799.1088867,784.7158203,776.1240234,787.7753906,779.1308594,807.2553711,809.3125,788.5322266,786.7685547,784.793457,786.3266602,790.4257813,781.8237305,785.2573242,787.6210938,791.9433594,791.8842773,797.1889648,777.9839645,1,4,0,2,3,1,2,0,0,0,0,0,0,0,NHS11B0006953
4,1,0,1,3,1,0,4,1,2,9,1086.694336,1080.049805,1071.052734,1083.520508,1080.057617,1087.094727,1064.476563,1070.788086,1077.047852,1075.010742,1081.920898,1082.154297,1091.150391,1086.733398,1076.914063,1082.103516,1088.686523,1084.708008,1095.130859,1090.520508,1090.157227,1079.540039,1097.773438,1087.205078,1096.94043,1075.710938,1075.380859,1089.677734,1070.670898,1080.011719,1075.009766,1076.165039,1074.891602,1091.37207,1076.172852,1079.274414,1075.963867,1086.363281,1096.773438,1075.010742,1081.920898,1101.974609,0,1078.915039,1073.053711,1078.210938,1073.078125,1092.59668,1071.579102,1078.709961,1082.286133,1068.014648,1085.883789,1079.383789,1065.710938,1075.710938,1087.070313,1081.837891,1078.374023,1076.155273,1063.207633,1,9,5,1,1,1,2,0,0,0,0,0,0,0,NHS11B0006954
2,0,0,1,3,1,0,2,1,2,99,289.8652344,293.2336426,292.2832031,288.2758789,292.7668457,290.703125,293.3220215,290.3642578,288.1574707,291.7556152,290.8706055,291.5993652,290.041748,293.1906738,292.1970215,290.0817871,291.9094238,292.9274902,288.4311523,289.2988281,294.144043,294.2224121,0,293.6169434,289.0749512,289.3410645,291.2497559,289.5168457,289.9089355,292.6660156,289.3034668,290.3977051,296.9042969,289.9550781,293.3374023,292.9787598,291.6035156,289.8024902,293.8410645,296.3500977,290.8706055,292.7404785,290.605957,295.4946289,289.3657227,292.9257813,289.0808105,292.9274902,290.6757813,288.7402344,291.2883301,293.0708008,295.2836914,292.4724121,293.6096191,289.3410645,294.0996094,292.9230957,291.607666,289.8354492,286.8435239,1,4,0,1,2,1,4,0,0,0,0,0,0,0,NHS11B0006955
2,0,1,2,2,1,0,2,1,3,4,289.8652344,293.2336426,292.2832031,288.2758789,292.7668457,290.703125,293.3220215,290.3642578,288.1574707,291.7556152,290.8706055,291.5993652,290.041748,293.1906738,292.1970215,290.0817871,291.9094238,292.9274902,288.4311523,289.2988281,294.144043,294.2224121,295.8637695,293.6169434,289.0749512,289.3410645,291.2497559,289.5168457,289.9089355,292.6660156,289.3034668,290.3977051,296.9042969,289.9550781,293.3374023,292.9787598,291.6035156,289.8024902,293.8410645,296.3500977,0,292.7404785,290.605957,295.4946289,289.3657227,292.9257813,289.0808105,292.9274902,290.6757813,288.7402344,291.2883301,293.0708008,295.2836914,292.4724121,293.6096191,289.3410645,294.0996094,292.9230957,291.607666,289.8354492,286.8435239,2,4,0,1,2,1,4,0,0,0,0,0,0,0,NHS11B0006956
2,0,1,1,3,1,1,1,5,3,4,289.8652344,293.2336426,292.2832031,288.2758789,292.7668457,290.703125,293.3220215,290.3642578,288.1574707,291.7556152,290.8706055,291.5993652,290.041748,293.1906738,292.1970215,0,291.9094238,292.9274902,288.4311523,289.2988281,294.144043,294.2224121,295.8637695,293.6169434,289.0749512,289.3410645,291.2497559,289.5168457,289.9089355,292.6660156,289.3034668,290.3977051,296.9042969,289.9550781,293.3374023,292.9787598,291.6035156,289.8024902,293.8410645,296.3500977,290.8706055,292.7404785,290.605957,295.4946289,289.3657227,292.9257813,289.0808105,292.9274902,290.6757813,288.7402344,291.2883301,293.0708008,295.2836914,292.4724121,293.6096191,289.3410645,294.0996094,292.9230957,291.607666,289.8354492,286.8435239,1,1,0,2,3,1,4,0,0,0,0,0,0,0,NHS11B0006957
3,0,0,1,3,2,2,1,1,2,8,112.2261963,111.8187256,113.4140625,124.4251099,113.6593018,111.0473022,112.7996826,108.491394,0,108.1575317,111.0708008,111.789917,114.5827026,114.4821777,109.8464355,113.2427368,121.5129395,113.4373779,122.6986084,114.5529175,115.4273071,113.1253052,110.8971558,114.2752686,109.6433716,110.5184326,113.946106,111.3310547,113.0855103,118.7973633,112.2261963,117.7039185,113.4140625,117.8764038,113.6593018,111.0473022,118.7365112,108.491394,110.9765015,108.1575317,130.6715088,117.673584,108.8535767,114.4821777,115.6278076,119.2028809,115.4372559,113.4373779,122.6986084,114.5529175,109.6559448,113.1253052,110.8971558,114.2752686,109.6433716,110.5184326,119.9432983,117.1905518,113.0855103,112.8574829,112.1005492,1,5,0,1,1,1,6,0,0,0,0,0,0,0,NHS11B0006958
1,0,3,2,1,1,0,1,4,3,2,297.3010254,293.4238281,293.0883789,295.9755859,295.5839844,302.4020996,293.1789551,292.1928711,297.5239258,294.4318848,293.8608398,295.8217773,297.0134277,293.4304199,293.5788574,296.7192383,300.3874512,292.923584,292.0776367,296.9191895,291.9284668,295.1672363,292.166748,299.5847168,294.9555664,295.8029785,299.4047852,296.144043,296.4047852,297.1403809,301.1958008,297.8986816,294.3491211,297.9099121,296.8608398,297.8496094,295.0744629,295.3549805,296.8813477,298.8928223,295.7731934,295.1828613,0,294.7033691,296.1096191,293.5354004,298.440918,292.2949219,297.829834,294.3540039,296.3806152,293.2712402,292.7924805,296.3635254,294.3225098,295.1640625,295.5163574,296.7834473,297.043457,294.5788574,290.9185067,1,6,0,1,1,1,4,0,0,0,0,0,0,0,NHS11B0006959
1,0,0,1,3,2,0,1,4,1,99,0,132.7872314,132.2193604,132.5823975,132.6008301,133.6933594,127.3908081,133.663208,134.3536377,131.3409424,133.0537109,131.0112305,134.3427734,130.8735352,132.2687988,134.0401611,131.4338379,130.9290771,134.2877197,135.3796387,135.6038818,131.7956543,130.6538086,131.6068115,131.1501465,129.0605469,130.9584961,129.6654053,132.8602295,133.5130615,133.8527832,132.0655518,130.0753174,131.1490479,130.4505615,130.8027344,129.4677734,130.7731934,129.2972412,135.7435303,132.3305664,131.0112305,133.6165771,133.019043,131.553833,133.3077393,133.6003418,133.7908936,135.0214844,131.0125732,130.527832,132.5119629,131.3638916,132.3259277,133.2884521,131.8815918,130.2545166,131.0671387,135.050293,131.3479004,129.9690385,1,9,0,1,1,1,6,0,0,0,0,0,0,0,NHS11B0006960
5,0,1,1,4,2,3,2,1,3,9,787.9208984,790.5986328,784.3549805,791.7832031,793.4858398,790.1069336,785.1518555,796.4365234,810.5205078,793.9433594,784.3769531,787.8154297,802.7578125,802.7963867,797.5839844,795.0029297,786.1816406,807.2553711,813.0766602,788.5322266,812.5039063,781.2744141,804.4448242,790.4257813,788.9311523,785.2573242,784.0893555,784.8408203,791.8842773,786.4165039,784.355957,779.9628906,780.8217773,781.1313477,793.4858398,797.3227539,785.1518555,792.815918,799.4677734,786.7905273,773.871582,806.0522461,0,784.7158203,776.1240234,787.7753906,779.1308594,807.2553711,809.3125,788.5322266,786.7685547,784.793457,786.3266602,790.4257813,781.8237305,785.2573242,787.6210938,791.9433594,791.8842773,797.1889648,777.9839645,1,8,0,1,1,1,2,0,0,0,0,0,0,0,NHS11B0006961
2,0,1,2,2,1,0,2,1,3,10,400.8527832,402.5925293,407.9533691,402.4492188,406.6088867,407.0993652,401.1894531,414.2353516,405.6369629,408.8664551,405.3330078,404.0107422,401.7849121,410.6203613,407.4782715,403.8161621,406.9033203,407.1188965,406.7297363,411.8828125,407.6689453,402.1584473,408.5166016,407.0759277,404.6496582,402.2558594,401.6911621,408.0693359,403.7460938,404.3432617,400.8527832,404.9240723,409.546875,402.4492188,405.0419922,407.8884277,402.7355957,411.0241699,407.2124023,0,403.7709961,402.4597168,408.0505371,405.0927734,404.3439941,405.378418,407.6904297,411.1022949,407.5178223,409.4880371,407.6689453,404.4875488,403.7756348,404.7138672,404.6496582,403.809082,406.3439941,406.4907227,406.1027832,407.4960938,399.120118,1,7,0,2,3,1,5,0,0,0,0,0,0,0,NHS11B0006962
2,0,0,1,3,2,0,2,1,1,5,931.5942383,927.9140625,928.8959961,942.4506836,929.8037109,932.2104492,931.5869141,922.8198242,924.793457,926.7163086,925.5244141,937.5332031,922.2861328,914.824707,921.1870117,932.199707,921.2753906,935.8505859,930.3041992,924.1582031,924.8295898,930.5537109,935.472168,926.0087891,921.5546875,919.9399414,923.6723633,935.4257813,926.0742188,923.7875977,922.184082,935.0336914,928.8959961,916.402832,934.5839844,920.4697266,922.1533203,925.1621094,924.793457,933.8266602,927.8735352,923.2919922,941.253418,931.1606445,952.3730469,932.199707,933.0566406,919.390625,927.9492188,926.5039063,953.7304688,930.5537109,935.472168,918.9936523,933.3095703,931.644043,937.8828125,928.3032227,942.7817383,0,913.5881983,1,9,0,1,1,1,1,0,0,0,0,0,0,0,NHS11B0006963
4,1,0,1,3,1,2,2,1,2,6,858.1928711,854.472168,840.5893555,845.71875,849.4345703,881.4882813,858.9638672,853.6572266,842.2470703,849.1464844,847.1953125,851.5610352,862.4648438,852.7695313,863.6811523,858.8032227,868.7646484,851.0439453,866.7661133,851.2583008,855.6162109,850.2319336,850.2304688,856.9423828,843.2348633,851.2416992,850.7460938,840.2641602,852.3979492,880.5546875,850.5981445,846.9106445,840.5893555,845.71875,857.019043,850.2851563,858.9638672,853.6572266,842.2470703,856.6611328,854.8276367,882.5268555,870.2348633,925.8637695,863.6811523,858.8032227,853.3886719,851.0439453,0,882.7866211,895.5981445,865.5512695,857.8217773,856.9423828,850.6972656,843.7749023,873.7392578,840.2641602,860.0087891,864.6884766,843.246828,1,8,5,1,1,1,1,0,0,0,0,0,0,0,NHS11B0006964
5,3,0,1,4,1,1,4,2,2,99,450.9892578,457.3552246,458.6464844,462.4614258,454.5202637,462.7521973,460.7553711,452.8256836,470.2116699,469.515625,461.5861816,469.1430664,462.2631836,468.5817871,468.232666,463.4592285,467.479248,458.8227539,453.7404785,459.1953125,459.8225098,459.6652832,450.3474121,454.8405762,464.5322266,462.4138184,467.4348145,473.1083984,469.3566895,456.2924805,450.9892578,463.8886719,452.1867676,449.248291,454.5202637,456.2346191,447.7763672,459.2946777,0,462.8081055,454.9921875,462.5356445,455.7524414,461.8876953,461.543457,470.1760254,454.310791,452.3603516,447.3498535,452.7277832,473.1506348,459.6652832,450.3474121,468.0241699,471.2646484,455.9008789,467.4348145,459.5910645,476.2590332,456.2924805,453.1738346,1,10,5,1,1,1,5,0,0,0,0,0,0,0,NHS11B0006965
5,1,0,1,4,2,3,2,1,2,4,156.237793,152.7426758,151.685791,182.8026123,149.7200928,155.274292,157.8536377,152.5371094,156.4725342,169.2827148,153.3200684,154.3603516,154.4163818,151.8342285,156.6542969,154.2320557,164.5594482,0,166.4259033,202.1617432,158.0375977,155.9138184,156.4387207,155.9812012,156.8482666,151.6904297,166.6932373,152.9345703,151.1313477,165.9993896,156.237793,152.7426758,151.685791,152.3354492,149.7200928,155.274292,157.8536377,152.5371094,156.4725342,155.1757813,153.3200684,154.3603516,154.4163818,151.8342285,156.6542969,154.2320557,150.8460693,159.6395264,152.5570068,151.6213379,158.0375977,170.0877686,156.4387207,155.9812012,156.8482666,151.6904297,152.802124,152.9345703,151.1313477,152.1660156,154.1096233,1,2,5,1,1,1,6,0,0,0,0,0,0,0,NHS11B0006966
1,1,1,1,3,2,0,1,4,3,9,650.8925781,645.4711914,647.2143555,654.3007813,659.8447266,646.0410156,652.4316406,649.953125,660.234375,659.0839844,645.5532227,652.2319336,651.965332,644.734375,645.409668,655.8520508,655.1733398,668.8666992,653.34375,646.796875,644.3085938,641.6904297,649.5200195,645.8505859,642.7421875,639.5200195,639.762207,641.9868164,651.7236328,645.3862305,647.2866211,0,649.012207,652.4882813,636.34375,651.4243164,656.0664063,649.953125,647.4316406,649.9301758,643.7700195,637.9360352,651.965332,648.3164063,647.2026367,654.0302734,651.5332031,665.1088867,658.8188477,650.3803711,656.9775391,650.652832,642.3623047,660.3237305,657.3916016,644.8203125,641.534668,647.3222656,649.9135742,652.5571289,638.8130482,1,2,1,2,3,1,3,0,0,0,0,0,0,0,NHS11B0006967
2,0,0,1,3,1,0,2,1,1,6,450.6149902,444.2780762,453.7456055,446.3012695,445.7143555,451.3581543,447.3227539,447.9692383,445.9873047,446.3012695,440.7695313,447.0695801,460.4875488,460.4382324,458.5964355,456.326416,447.6298828,447.9765625,443.4228516,444.6008301,445.7531738,448.0891113,0,448.1818848,453.7233887,448.5883789,448.4702148,452.3737793,448.1391602,440.2612305,443.4624023,446.6411133,444.1425781,446.3012695,441.0227051,446.5307617,442.5639648,443.2036133,443.6276855,446.3012695,443.0893555,442.3635254,443.432373,441.0512695,439.2871094,441.9162598,442.8930664,445.59375,443.4228516,439.9206543,441.0610352,445.7055664,441.3305664,438.7958984,448.8706055,443.8413086,441.388916,440.5317383,445.7680664,442.5908203,438.6825506,1,4,0,1,1,1,5,0,0,0,0,0,0,0,NHS11B0006968
1,1,0,1,3,1,0,1,4,1,2,0,96.09191895,96.63757324,95.16137695,97.08221436,96.50610352,96.65472412,97.60644531,98.06787109,94.60998535,96.84381104,95.26361084,96.72717285,100.1151123,95.40991211,99.02520752,97.56341553,95.74261475,98.55224609,97.00909424,95.90045166,96.98388672,96.45629883,96.5032959,96.60461426,96.6762085,95.38861084,95.31365967,96.3303833,95.01580811,95.34552002,95.5078125,96.63757324,95.45239258,96.1942749,96.50610352,96.65472412,96.69989014,96.87194824,94.60998535,95.66278076,94.68798828,95.53302002,96.13500977,94.82989502,95.39123535,96.9666748,96.33001709,97.33557129,94.93878174,95.60809326,96.39074707,96.45629883,96.5032959,96.00646973,96.97277832,95.0960083,96.19891357,97.52331543,96.1852417,94.72853496,1,8,1,1,2,1,8,0,0,0,0,0,0,0,NHS11B0006969
5,1,1,2,3,1,4,1,1,3,4,1253.854492,1264.322266,1278.016602,1285.853516,1320.515625,1242.65918,1269.657227,1403.244141,1253.626953,1237.793945,1285.793945,1291.006836,1326.22168,1241.751953,1270.710938,1253.948242,1250.893555,1260.476563,1261.958008,1274.277344,1291.185547,1246.077148,1290.447266,1354.568359,1246.357422,1539.197266,1274.540039,1253.790039,1279.269531,1265.245117,1316.546875,1264.322266,1278.016602,0,1257.633789,1242.65918,1269.657227,1333.082031,1316.308594,1237.793945,1285.793945,1229.530273,1263.068359,1241.751953,1270.710938,1253.948242,1250.893555,1260.476563,1261.958008,1274.277344,1291.185547,1377.243164,1290.447266,1290.06543,1246.357422,1308.317383,1338.266602,1316.479492,1343.233398,1265.245117,1262.996966,2,2,1,2,3,1,1,0,0,0,0,0,0,0,NHS11B0006970
2,0,3,1,3,1,0,2,1,3,99,444.1486816,448.2199707,447.1652832,449.9030762,442.3833008,461.5771484,444.7189941,441.1494141,433.9123535,440.5471191,440.3505859,443.5878906,436.7473145,438.8305664,440.1066895,435.2336426,441.170166,439.1647949,438.9038086,437.2836914,438.9423828,435.2885742,437.7282715,459.0749512,437.8933105,437.0522461,441.6757813,441.5375977,432.03125,439.1672363,441.2072754,439.3735352,438.3395996,438.0634766,445.3522949,437.2836914,447.7036133,444.1101074,436.7670898,449.4772949,437.4533691,446.5649414,436.7473145,438.8305664,443.0405273,432.388916,441.170166,0,441.829834,437.2836914,436.0544434,446.9741211,440.6464844,459.0749512,443.7319336,445.8520508,450.5686035,453.5522461,440.671875,442.0949707,434.4831095,2,3,0,1,2,1,3,0,0,0,0,0,0,0,NHS11B0006971
1,0,1,2,1,1,0,1,4,3,1,650.8925781,645.4711914,647.2143555,654.3007813,659.8447266,646.0410156,652.4316406,649.953125,660.234375,659.0839844,645.5532227,652.2319336,651.965332,644.734375,645.409668,655.8520508,655.1733398,668.8666992,653.34375,646.796875,644.3085938,641.6904297,0,645.8505859,642.7421875,639.5200195,639.762207,641.9868164,651.7236328,645.3862305,647.2866211,641.8754883,649.012207,652.4882813,636.34375,651.4243164,656.0664063,649.953125,647.4316406,649.9301758,643.7700195,637.9360352,651.965332,648.3164063,647.2026367,654.0302734,651.5332031,665.1088867,658.8188477,650.3803711,656.9775391,650.652832,642.3623047,660.3237305,657.3916016,644.8203125,641.534668,647.3222656,649.9135742,652.5571289,638.8130482,1,1,0,1,1,1,3,0,0,0,0,0,0,0,NHS11B0006972
3,0,0,1,4,2,1,2,1,2,8,96.23193359,96.93463135,99.4197998,97.11816406,101.5478516,97.94128418,96.98168945,95.503479,94.85229492,98.56292725,95.68841553,95.80621338,97.20904541,99.53216553,103.5307007,95.67871094,92.59442139,94.75115967,98.0826416,98.72003174,108.1038208,94.8114624,92.86425781,94.63232422,94.84393311,97.22033691,96.25201416,94.88800049,96.66680908,96.51300049,96.23193359,96.93463135,101.3692017,95.31970215,94.02581787,96.12756348,96.98168945,97.30548096,96.64196777,96.7376709,99.36871338,94.03204346,97.20904541,95.8458252,93.76361084,97.48400879,92.59442139,96.53894043,92.63360596,95.0637207,95.86566162,94.8114624,92.86425781,94.63232422,94.84393311,95.41998291,98.06811523,96.67834473,96.66680908,0,94.92131883,1,9,0,1,1,1,6,0,0,0,0,0,0,0,NHS11B0006973
3,0,0,1,4,1,0,3,1,1,10,529.6826172,519.8994141,528.559082,538.5141602,522.2070313,529.3847656,525.8925781,522.5668945,524.6137695,530.0273438,529.3393555,528.9619141,530.7290039,526.0473633,528.0927734,538.2001953,526.0112305,528.3642578,527.1367188,525.0214844,520.1557617,520.7001953,538.1396484,520.4013672,520.9663086,525.5185547,525.9116211,522.5307617,527.5463867,527.1899414,532.2661133,527.5073242,0,528.1079102,527.2768555,524.2451172,528.4580078,525.1162109,529.7573242,519.8344727,534.5292969,528.9619141,522.9995117,526.0473633,528.0927734,522.6000977,526.0112305,533.519043,537.5751953,519.9736328,520.1557617,530.9101563,527.6904297,528.0166016,526.0488281,525.5185547,525.9116211,535.4643555,524.9975586,529.7490234,518.384001,1,10,0,1,1,1,5,0,0,0,0,0,0,0,NHS11B0006974
